Special_Occasion,Date,No_of_Students_in_Hostel,No_of_Actual_Diners,Mess_No,New_Menu,Food_Prepared_By1,Food_Prepared_By2,Food_Prepared_By3,Meal_1,Wastage_1,Meal_2,Wastage_2,Meal_3,Wastage_3,Type_Of_Meal,Total Wastage
Regular,01-08-17,681,532,1,No,Z,O,Z,LL,298,XX1,447,XX2,596,L,1341
Regular,01-08-17,675,490,2,No,L,W,N,LL,370,LL1,555,XX2,740,L,1665
Regular,01-08-17,699,524,3,No,W,O,Y,XX,350,ZZ1,525,LL2,700,L,1575
Regular,01-08-17,563,525,0,No,Z,N,N,XX,76,ZZ1,114,XX2,152,D,342
Regular,01-08-17,578,448,1,No,L,N,Z,YY,260,YY1,390,ZZ2,520,D,1170
Regular,01-08-17,599,534,2,No,X,Z,Y,YY,130,ZZ1,195,YY2,260,D,585
Regular,01-08-17,533,562,3,Yes,L,N,L,ZZ,0,XX1,0,LL2,0,D,0
Fest,25-01-18,582,438,0,No,L,M,Z,ZZ,288,WW1,432,WW2,576,B,1296
Fest,25-01-18,647,587,1,No,X,M,Z,XX,120,MM1,180,MM2,240,B,540
Fest,25-01-18,553,520,2,No,X,L,Y,ZZ,66,MM1,99,YY2,132,B,297
Fest,25-01-18,685,425,3,No,O,W,L,XX,520,MM1,780,ZZ2,1040,B,2340
Fest,25-01-18,533,573,0,No,Y,L,X,LL,0,YY1,0,MM2,0,L,0
Fest,25-01-18,632,579,1,Yes,O,O,Y,LL,106,WW1,159,WW2,212,L,477
Fest,25-01-18,673,512,2,No,Z,X,Z,YY,322,LL1,483,LL2,644,L,1449
Fest,25-01-18,602,456,3,No,O,N,N,MM,292,YY1,438,LL2,584,L,1314
Fest,25-01-18,536,562,0,Yes,L,M,X,ZZ,0,MM1,0,XX2,0,D,0
Fest,25-01-18,626,456,1,No,L,O,X,ZZ,340,YY1,510,MM2,680,D,1530
Fest,25-01-18,606,512,2,No,N,X,X,XX,188,XX1,282,LL2,376,D,846
Fest,25-01-18,536,558,3,No,L,L,Z,YY,0,LL1,0,WW2,0,D,0
Other_Holidays,01-08-17,622,584,0,Yes,Y,X,N,XX,76,LL1,114,WW2,152,B,342
Other_Holidays,01-08-17,601,505,1,No,O,M,X,WW,192,WW1,288,MM2,384,B,864
Other_Holidays,01-08-17,634,535,2,No,Z,M,L,YY,198,YY1,297,YY2,396,B,891
Other_Holidays,01-08-17,588,565,3,No,W,M,X,YY,46,LL1,69,XX2,92,B,207
Other_Holidays,01-08-17,683,511,0,No,X,O,Y,ZZ,344,LL1,516,LL2,688,L,1548
Other_Holidays,01-08-17,505,552,1,No,N,N,X,ZZ,0,WW1,0,XX2,0,L,0
Other_Holidays,01-08-17,577,472,2,No,X,M,M,ZZ,210,MM1,315,YY2,420,L,945
Other_Holidays,01-08-17,537,541,3,Yes,L,M,O,YY,0,ZZ1,0,XX2,0,L,0
Other_Holidays,01-08-17,681,439,0,No,M,L,Y,YY,484,MM1,726,LL2,968,D,2178
Other_Holidays,01-08-17,662,595,1,Yes,M,O,Y,MM,134,MM1,201,YY2,268,D,603
Other_Holidays,01-08-17,644,577,2,Yes,X,L,M,LL,134,MM1,201,LL2,268,D,603
Other_Holidays,01-08-17,628,431,3,No,L,W,X,ZZ,394,WW1,591,MM2,788,D,1773
Regular,10-03-18,576,567,0,No,Y,M,Y,WW,18,WW1,27,LL2,36,B,81
Regular,10-03-18,693,600,1,No,W,O,Z,LL,186,WW1,279,ZZ2,372,B,837
Regular,10-03-18,667,517,2,Yes,M,W,N,LL,300,MM1,450,MM2,600,B,1350
Regular,10-03-18,599,591,3,No,Y,W,W,LL,16,YY1,24,XX2,32,B,72
Regular,10-03-18,585,419,0,No,Y,L,X,XX,332,XX1,498,YY2,664,L,1494
Regular,10-03-18,521,544,1,Yes,O,N,L,WW,0,YY1,0,WW2,0,L,0
Regular,10-03-18,507,541,2,No,M,N,O,YY,0,WW1,0,MM2,0,L,0
Regular,10-03-18,513,559,3,No,W,W,M,LL,0,ZZ1,0,MM2,0,L,0
Regular,10-03-18,546,544,0,No,Z,Y,N,LL,4,MM1,6,LL2,8,D,18
Regular,10-03-18,614,467,1,No,M,X,M,LL,294,YY1,441,YY2,588,D,1323
Regular,10-03-18,556,462,2,No,Z,O,L,MM,188,LL1,282,ZZ2,376,D,846
Regular,10-03-18,500,460,3,No,W,L,X,WW,80,LL1,120,ZZ2,160,D,360
Other_Holidays,30-05-17,636,455,0,No,M,O,O,MM,362,LL1,543,WW2,724,B,1629
Other_Holidays,30-05-17,534,440,1,No,M,Z,Z,XX,188,WW1,282,MM2,376,B,846
Other_Holidays,30-05-17,516,517,2,No,N,Z,W,YY,0,YY1,0,WW2,0,B,0
Other_Holidays,30-05-17,654,593,3,No,N,X,Z,YY,122,YY1,183,YY2,244,B,549
Other_Holidays,30-05-17,660,529,0,No,N,L,M,MM,262,XX1,393,YY2,524,L,1179
Other_Holidays,30-05-17,640,461,1,Yes,N,L,X,ZZ,358,YY1,537,MM2,716,L,1611
Other_Holidays,30-05-17,569,549,2,Yes,M,N,X,LL,40,ZZ1,60,YY2,80,L,180
Other_Holidays,30-05-17,642,499,3,No,N,X,L,XX,286,YY1,429,XX2,572,L,1287
Other_Holidays,30-05-17,651,429,0,No,Y,Y,L,XX,444,YY1,666,MM2,888,D,1998
Other_Holidays,30-05-17,595,474,1,No,L,O,W,MM,242,LL1,363,LL2,484,D,1089
Other_Holidays,30-05-17,564,574,2,Yes,Z,Y,N,YY,0,MM1,0,LL2,0,D,0
Other_Holidays,30-05-17,500,440,3,No,L,L,L,ZZ,120,XX1,180,ZZ2,240,D,540
Regular,18-03-17,577,426,0,No,Y,X,L,LL,302,ZZ1,453,XX2,604,B,1359
Regular,18-03-17,580,473,1,No,Z,W,W,XX,214,YY1,321,MM2,428,B,963
Regular,18-03-17,582,497,2,No,N,O,M,ZZ,170,XX1,255,WW2,340,B,765
Regular,18-03-17,658,548,3,No,O,Y,O,YY,220,LL1,330,XX2,440,B,990
Regular,18-03-17,548,407,0,No,Z,N,N,LL,282,XX1,423,XX2,564,L,1269
Regular,18-03-17,505,576,1,No,X,M,O,XX,0,YY1,0,YY2,0,L,0
Regular,18-03-17,612,579,2,No,N,W,X,ZZ,66,WW1,99,WW2,132,L,297
Regular,18-03-17,614,598,3,No,O,W,Z,YY,32,MM1,48,ZZ2,64,L,144
Regular,18-03-17,676,486,0,No,M,Y,L,ZZ,380,YY1,570,ZZ2,760,D,1710
Regular,18-03-17,662,538,1,No,N,W,Z,WW,248,MM1,372,XX2,496,D,1116
Regular,18-03-17,691,562,2,No,X,N,L,LL,258,LL1,387,XX2,516,D,1161
Regular,18-03-17,644,572,3,No,L,W,Y,LL,144,YY1,216,YY2,288,D,648
Exam,19-07-17,509,571,0,No,X,Y,O,YY,0,MM1,0,MM2,0,B,0
Exam,19-07-17,689,542,1,No,X,O,N,ZZ,294,LL1,441,ZZ2,588,B,1323
Exam,19-07-17,614,510,2,No,Y,X,X,LL,208,MM1,312,XX2,416,B,936
Exam,19-07-17,522,478,3,No,L,L,W,YY,88,MM1,132,MM2,176,B,396
Exam,19-07-17,656,404,0,No,L,Z,W,ZZ,504,LL1,756,XX2,1008,L,2268
Exam,19-07-17,572,504,1,No,O,Y,M,XX,136,XX1,204,WW2,272,L,612
Exam,19-07-17,638,502,2,No,W,L,N,YY,272,XX1,408,YY2,544,L,1224
Exam,19-07-17,686,529,3,Yes,L,Y,O,LL,314,LL1,471,YY2,628,L,1413
Exam,19-07-17,545,465,0,No,W,N,L,ZZ,160,YY1,240,YY2,320,D,720
Exam,19-07-17,590,592,1,No,X,M,X,ZZ,0,WW1,0,MM2,0,D,0
Exam,19-07-17,655,526,2,Yes,O,Y,X,MM,258,XX1,387,ZZ2,516,D,1161
Exam,19-07-17,637,414,3,No,Y,N,M,YY,446,MM1,669,XX2,892,D,2007
Sem_Break,27-05-17,510,597,0,No,Z,L,Z,XX,0,LL1,0,WW2,0,B,0
Sem_Break,27-05-17,548,533,1,No,L,M,L,YY,30,WW1,45,MM2,60,B,135
Sem_Break,27-05-17,613,467,2,No,L,W,Y,MM,292,LL1,438,WW2,584,B,1314
Sem_Break,27-05-17,648,446,3,No,Z,O,L,ZZ,404,YY1,606,ZZ2,808,B,1818
Sem_Break,27-05-17,603,534,0,No,W,O,Z,YY,138,MM1,207,XX2,276,L,621
Sem_Break,27-05-17,695,432,1,No,X,X,O,XX,526,XX1,789,MM2,1052,L,2367
Sem_Break,27-05-17,640,579,2,No,Y,L,N,MM,122,YY1,183,WW2,244,L,549
Sem_Break,27-05-17,623,517,3,No,N,Z,N,LL,212,XX1,318,LL2,424,L,954
Sem_Break,27-05-17,579,543,0,No,W,Z,L,WW,72,WW1,108,LL2,144,D,324
Sem_Break,27-05-17,695,508,1,No,M,Z,O,XX,374,LL1,561,LL2,748,D,1683
Sem_Break,27-05-17,622,507,2,Yes,N,L,L,WW,230,MM1,345,XX2,460,D,1035
Sem_Break,27-05-17,612,596,3,No,Z,X,W,LL,32,ZZ1,48,XX2,64,D,144
Regular,26-07-17,656,455,0,Yes,L,N,O,MM,402,LL1,603,MM2,804,B,1809
Regular,26-07-17,698,597,1,No,L,X,N,YY,202,XX1,303,LL2,404,B,909
Regular,26-07-17,606,417,2,No,N,Z,Z,XX,378,LL1,567,MM2,756,B,1701
Regular,26-07-17,517,511,3,No,O,O,M,WW,12,ZZ1,18,YY2,24,B,54
Regular,26-07-17,510,420,0,No,L,L,M,WW,180,WW1,270,MM2,360,L,810
Regular,26-07-17,652,440,1,Yes,Z,Z,M,WW,424,YY1,636,XX2,848,L,1908
Regular,26-07-17,681,562,2,No,W,N,O,XX,238,LL1,357,YY2,476,L,1071
Regular,26-07-17,600,452,3,No,N,O,X,LL,296,WW1,444,XX2,592,L,1332
Regular,26-07-17,619,480,0,No,N,O,X,XX,278,YY1,417,YY2,556,D,1251
Regular,26-07-17,523,517,1,No,L,X,N,ZZ,12,YY1,18,ZZ2,24,D,54
Regular,26-07-17,678,508,2,No,Y,M,Y,MM,340,ZZ1,510,YY2,680,D,1530
Regular,26-07-17,634,553,3,No,Z,O,W,YY,162,YY1,243,XX2,324,D,729
Exam,19-10-17,600,511,0,Yes,M,X,L,MM,178,MM1,267,LL2,356,B,801
Exam,19-10-17,583,529,1,Yes,L,W,N,WW,108,YY1,162,YY2,216,B,486
Exam,19-10-17,548,458,2,No,O,X,Y,XX,180,MM1,270,YY2,360,B,810
Exam,19-10-17,619,400,3,No,Z,L,O,XX,438,LL1,657,WW2,876,B,1971
Exam,19-10-17,557,565,0,No,W,M,Z,LL,0,MM1,0,XX2,0,L,0
Exam,19-10-17,528,590,1,No,Z,M,O,MM,0,LL1,0,MM2,0,L,0
Exam,19-10-17,565,408,2,No,X,Z,Y,XX,314,ZZ1,471,ZZ2,628,L,1413
Exam,19-10-17,536,531,3,No,X,O,L,YY,10,WW1,15,WW2,20,L,45
Exam,19-10-17,685,487,0,No,W,M,O,MM,396,LL1,594,MM2,792,D,1782
Exam,19-10-17,580,487,1,No,Y,X,N,MM,186,LL1,279,MM2,372,D,837
Exam,19-10-17,544,402,2,No,N,O,Z,XX,284,YY1,426,ZZ2,568,D,1278
Exam,19-10-17,528,528,3,No,X,O,O,MM,0,ZZ1,0,ZZ2,0,D,0
Exam,12-08-17,678,545,0,No,L,X,M,XX,266,MM1,399,ZZ2,532,B,1197
Exam,12-08-17,579,462,1,Yes,L,M,O,ZZ,234,XX1,351,MM2,468,B,1053
Exam,12-08-17,641,494,2,No,X,N,N,MM,294,ZZ1,441,MM2,588,B,1323
Exam,12-08-17,634,449,3,No,N,X,N,MM,370,LL1,555,ZZ2,740,B,1665
Exam,12-08-17,546,581,0,Yes,Z,Z,W,ZZ,0,WW1,0,XX2,0,L,0
Exam,12-08-17,658,537,1,No,M,Z,Z,YY,242,YY1,363,MM2,484,L,1089
Exam,12-08-17,678,521,2,Yes,Y,M,N,LL,314,ZZ1,471,LL2,628,L,1413
Exam,12-08-17,527,450,3,No,X,M,Z,WW,154,ZZ1,231,WW2,308,L,693
Exam,12-08-17,642,460,0,No,N,W,Y,YY,364,YY1,546,YY2,728,D,1638
Exam,12-08-17,578,503,1,No,X,O,L,ZZ,150,LL1,225,ZZ2,300,D,675
Exam,12-08-17,628,422,2,No,W,M,M,ZZ,412,MM1,618,MM2,824,D,1854
Exam,12-08-17,525,468,3,No,M,Y,O,LL,114,LL1,171,XX2,228,D,513
Regular,28-08-17,567,551,0,No,X,W,O,WW,32,MM1,48,ZZ2,64,B,144
Regular,28-08-17,503,500,1,No,O,X,W,LL,6,XX1,9,MM2,12,B,27
Regular,28-08-17,530,537,2,No,Y,L,Z,ZZ,0,MM1,0,YY2,0,B,0
Regular,28-08-17,650,526,3,No,Z,W,Z,YY,248,ZZ1,372,MM2,496,B,1116
Regular,28-08-17,655,560,0,No,X,O,M,WW,190,MM1,285,MM2,380,L,855
Regular,28-08-17,629,509,1,No,Y,O,Z,MM,240,ZZ1,360,MM2,480,L,1080
Regular,28-08-17,584,448,2,No,W,Z,L,XX,272,WW1,408,YY2,544,L,1224
Regular,28-08-17,554,509,3,No,O,N,Z,YY,90,YY1,135,ZZ2,180,L,405
Regular,28-08-17,642,433,0,No,N,X,L,MM,418,MM1,627,LL2,836,D,1881
Regular,28-08-17,688,489,1,No,O,Z,O,XX,398,YY1,597,WW2,796,D,1791
Regular,28-08-17,685,570,2,No,N,X,L,YY,230,XX1,345,ZZ2,460,D,1035
Regular,28-08-17,559,412,3,Yes,W,N,M,XX,294,ZZ1,441,MM2,588,D,1323
Regular,28-07-17,695,446,0,No,W,L,O,WW,498,YY1,747,ZZ2,996,B,2241
Regular,28-07-17,553,596,1,No,Z,O,Y,XX,0,LL1,0,XX2,0,B,0
Regular,28-07-17,694,520,2,No,X,X,Y,LL,348,YY1,522,LL2,696,B,1566
Regular,28-07-17,675,572,3,No,Z,M,O,ZZ,206,LL1,309,WW2,412,B,927
Regular,28-07-17,628,498,0,No,Z,X,W,ZZ,260,XX1,390,WW2,520,L,1170
Regular,28-07-17,651,599,1,No,M,W,N,WW,104,XX1,156,LL2,208,L,468
Regular,28-07-17,666,595,2,No,X,Z,L,LL,142,XX1,213,LL2,284,L,639
Regular,28-07-17,508,428,3,Yes,W,X,M,WW,160,XX1,240,MM2,320,L,720
Regular,28-07-17,637,583,0,No,N,W,M,ZZ,108,WW1,162,YY2,216,D,486
Regular,28-07-17,666,559,1,No,W,Z,M,MM,214,ZZ1,321,WW2,428,D,963
Regular,28-07-17,563,587,2,No,N,M,W,XX,0,ZZ1,0,XX2,0,D,0
Regular,28-07-17,510,503,3,No,L,M,X,ZZ,14,ZZ1,21,LL2,28,D,63
Sem_Break,31-03-17,546,549,0,No,O,L,M,YY,0,LL1,0,MM2,0,B,0
Sem_Break,31-03-17,554,485,1,Yes,Y,X,M,ZZ,138,LL1,207,WW2,276,B,621
Sem_Break,31-03-17,638,442,2,No,Z,Z,Z,XX,392,LL1,588,XX2,784,B,1764
Sem_Break,31-03-17,673,550,3,No,Y,L,X,MM,246,WW1,369,ZZ2,492,B,1107
Sem_Break,31-03-17,698,485,0,No,Z,W,Y,MM,426,ZZ1,639,WW2,852,L,1917
Sem_Break,31-03-17,591,563,1,No,O,Y,W,MM,56,YY1,84,LL2,112,L,252
Sem_Break,31-03-17,646,448,2,No,M,Y,L,LL,396,ZZ1,594,WW2,792,L,1782
Sem_Break,31-03-17,604,459,3,No,X,Z,L,MM,290,MM1,435,XX2,580,L,1305
Sem_Break,31-03-17,669,516,0,No,X,O,L,LL,306,ZZ1,459,LL2,612,D,1377
Sem_Break,31-03-17,583,562,1,No,O,O,L,ZZ,42,ZZ1,63,XX2,84,D,189
Sem_Break,31-03-17,503,521,2,No,N,L,M,MM,0,XX1,0,ZZ2,0,D,0
Sem_Break,31-03-17,598,491,3,No,W,N,M,XX,214,XX1,321,LL2,428,D,963
Exam,29-10-17,683,534,0,No,O,W,N,YY,298,XX1,447,ZZ2,596,B,1341
Exam,29-10-17,600,507,1,No,X,Y,W,LL,186,XX1,279,LL2,372,B,837
Exam,29-10-17,687,556,2,No,O,Y,W,MM,262,ZZ1,393,XX2,524,B,1179
Exam,29-10-17,579,589,3,No,M,N,W,YY,0,XX1,0,ZZ2,0,B,0
Exam,29-10-17,585,591,0,No,W,W,Y,ZZ,0,MM1,0,MM2,0,L,0
Exam,29-10-17,622,599,1,No,W,O,Z,LL,46,WW1,69,WW2,92,L,207
Exam,29-10-17,548,489,2,No,M,M,Z,LL,118,MM1,177,YY2,236,L,531
Exam,29-10-17,682,424,3,No,L,M,Z,LL,516,ZZ1,774,YY2,1032,L,2322
Exam,29-10-17,700,575,0,No,X,Y,Y,YY,250,MM1,375,XX2,500,D,1125
Exam,29-10-17,580,464,1,No,L,L,X,XX,232,YY1,348,LL2,464,D,1044
Exam,29-10-17,689,434,2,Yes,Z,N,Z,LL,510,XX1,765,ZZ2,1020,D,2295
Exam,29-10-17,507,519,3,No,Z,X,M,XX,0,XX1,0,ZZ2,0,D,0
Regular,22-10-17,501,421,0,No,L,X,W,WW,160,YY1,240,ZZ2,320,B,720
Regular,22-10-17,625,409,1,No,X,O,O,XX,432,MM1,648,LL2,864,B,1944
Regular,22-10-17,612,434,2,Yes,L,Z,L,WW,356,YY1,534,YY2,712,B,1602
Regular,22-10-17,630,504,3,No,L,Y,Y,LL,252,MM1,378,WW2,504,B,1134
Regular,22-10-17,573,515,0,No,Y,X,X,YY,116,LL1,174,XX2,232,L,522
Regular,22-10-17,509,415,1,No,Z,W,W,XX,188,XX1,282,YY2,376,L,846
Regular,22-10-17,693,575,2,Yes,N,O,L,XX,236,MM1,354,MM2,472,L,1062
Regular,22-10-17,645,547,3,No,Y,Y,M,MM,196,WW1,294,YY2,392,L,882
Regular,22-10-17,579,554,0,No,Z,X,O,MM,50,YY1,75,XX2,100,D,225
Regular,22-10-17,633,423,1,No,O,M,W,XX,420,WW1,630,XX2,840,D,1890
Regular,22-10-17,643,492,2,No,M,W,W,LL,302,MM1,453,WW2,604,D,1359
Regular,22-10-17,640,406,3,No,Z,W,W,XX,468,XX1,702,YY2,936,D,2106
Regular,17-07-17,506,482,0,No,Y,O,N,MM,48,ZZ1,72,YY2,96,B,216
Regular,17-07-17,682,581,1,No,X,W,M,ZZ,202,ZZ1,303,ZZ2,404,B,909
Regular,17-07-17,508,440,2,No,Z,W,X,MM,136,ZZ1,204,WW2,272,B,612
Regular,17-07-17,611,410,3,No,W,X,W,XX,402,WW1,603,WW2,804,B,1809
Regular,17-07-17,512,449,0,No,W,Z,X,MM,126,ZZ1,189,ZZ2,252,L,567
Regular,17-07-17,666,550,1,No,L,O,N,WW,232,MM1,348,LL2,464,L,1044
Regular,17-07-17,507,424,2,No,Y,L,Z,MM,166,MM1,249,MM2,332,L,747
Regular,17-07-17,691,434,3,Yes,W,W,X,MM,514,LL1,771,ZZ2,1028,L,2313
Regular,17-07-17,580,464,0,No,N,W,Y,LL,232,YY1,348,MM2,464,D,1044
Regular,17-07-17,534,475,1,No,Z,O,O,XX,118,MM1,177,ZZ2,236,D,531
Regular,17-07-17,642,527,2,No,X,M,O,MM,230,WW1,345,MM2,460,D,1035
Regular,17-07-17,587,475,3,No,W,M,X,XX,224,XX1,336,YY2,448,D,1008
Regular,25-11-17,664,426,0,No,O,L,M,YY,476,ZZ1,714,MM2,952,B,2142
Regular,25-11-17,501,539,1,No,O,M,L,MM,0,XX1,0,XX2,0,B,0
Regular,25-11-17,556,463,2,No,W,N,L,LL,186,LL1,279,MM2,372,B,837
Regular,25-11-17,519,543,3,Yes,L,X,M,XX,0,WW1,0,ZZ2,0,B,0
Regular,25-11-17,612,465,0,No,W,L,X,LL,294,MM1,441,ZZ2,588,L,1323
Regular,25-11-17,500,528,1,No,M,Z,M,LL,0,WW1,0,MM2,0,L,0
Regular,25-11-17,583,497,2,Yes,X,N,O,MM,172,MM1,258,ZZ2,344,L,774
Regular,25-11-17,651,585,3,No,M,Z,O,YY,132,MM1,198,WW2,264,L,594
Regular,25-11-17,628,434,0,No,N,N,L,ZZ,388,MM1,582,XX2,776,D,1746
Regular,25-11-17,659,600,1,Yes,Z,W,W,YY,118,ZZ1,177,XX2,236,D,531
Regular,25-11-17,627,509,2,No,L,M,O,WW,236,XX1,354,ZZ2,472,D,1062
Regular,25-11-17,661,437,3,Yes,M,M,O,MM,448,MM1,672,MM2,896,D,2016
Regular,24-08-17,571,559,0,No,Z,Y,Z,WW,24,ZZ1,36,WW2,48,B,108
Regular,24-08-17,597,533,1,No,L,O,X,XX,128,LL1,192,YY2,256,B,576
Regular,24-08-17,642,514,2,No,Y,Z,X,YY,256,MM1,384,MM2,512,B,1152
Regular,24-08-17,598,563,3,No,X,N,Y,MM,70,ZZ1,105,LL2,140,B,315
Regular,24-08-17,674,598,0,No,Z,O,Y,YY,152,WW1,228,LL2,304,L,684
Regular,24-08-17,673,541,1,No,L,N,X,ZZ,264,ZZ1,396,LL2,528,L,1188
Regular,24-08-17,691,566,2,No,Y,N,N,WW,250,YY1,375,YY2,500,L,1125
Regular,24-08-17,577,499,3,No,Z,Y,Y,WW,156,XX1,234,ZZ2,312,L,702
Regular,24-08-17,583,599,0,Yes,Z,X,N,LL,0,LL1,0,LL2,0,D,0
Regular,24-08-17,539,553,1,No,Z,W,Z,LL,0,XX1,0,MM2,0,D,0
Regular,24-08-17,554,527,2,No,N,Z,M,MM,54,XX1,81,WW2,108,D,243
Regular,24-08-17,525,433,3,No,Y,W,O,MM,184,WW1,276,WW2,368,D,828
Regular,24-05-17,514,424,0,No,L,W,L,LL,180,MM1,270,MM2,360,B,810
Regular,24-05-17,503,559,1,No,M,N,O,XX,0,YY1,0,ZZ2,0,B,0
Regular,24-05-17,583,519,2,No,M,X,Z,YY,128,LL1,192,LL2,256,B,576
Regular,24-05-17,646,507,3,No,Y,N,Y,MM,278,YY1,417,XX2,556,B,1251
Regular,24-05-17,511,581,0,No,M,X,W,XX,0,WW1,0,ZZ2,0,L,0
Regular,24-05-17,575,524,1,No,X,L,W,MM,102,XX1,153,LL2,204,L,459
Regular,24-05-17,612,461,2,No,Y,Y,Z,LL,302,YY1,453,YY2,604,L,1359
Regular,24-05-17,613,587,3,Yes,O,L,X,YY,52,LL1,78,MM2,104,L,234
Regular,24-05-17,629,415,0,No,L,W,Z,WW,428,LL1,642,MM2,856,D,1926
Regular,24-05-17,660,539,1,Yes,N,O,N,XX,242,YY1,363,LL2,484,D,1089
Regular,24-05-17,667,501,2,Yes,W,Z,Y,YY,332,YY1,498,XX2,664,D,1494
Regular,24-05-17,508,538,3,No,N,Y,X,LL,0,YY1,0,ZZ2,0,D,0
Regular,15-10-17,665,562,0,No,W,W,Z,ZZ,206,LL1,309,XX2,412,B,927
Regular,15-10-17,528,418,1,No,O,O,L,ZZ,220,LL1,330,ZZ2,440,B,990
Regular,15-10-17,629,410,2,No,W,X,Z,XX,438,XX1,657,WW2,876,B,1971
Regular,15-10-17,523,442,3,No,O,Z,Y,ZZ,162,ZZ1,243,MM2,324,B,729
Regular,15-10-17,660,433,0,No,N,X,W,MM,454,YY1,681,MM2,908,L,2043
Regular,15-10-17,503,592,1,No,W,X,Y,ZZ,0,MM1,0,ZZ2,0,L,0
Regular,15-10-17,652,458,2,No,X,Y,N,MM,388,ZZ1,582,MM2,776,L,1746
Regular,15-10-17,639,467,3,No,X,X,X,WW,344,WW1,516,MM2,688,L,1548
Regular,15-10-17,550,576,0,No,O,W,W,ZZ,0,XX1,0,XX2,0,D,0
Regular,15-10-17,575,585,1,Yes,L,Z,Z,WW,0,WW1,0,XX2,0,D,0
Regular,15-10-17,525,487,2,No,Y,Z,X,MM,76,XX1,114,MM2,152,D,342
Regular,15-10-17,500,433,3,No,N,O,Y,MM,134,ZZ1,201,ZZ2,268,D,603
Regular,02-02-18,687,412,0,No,X,Z,X,WW,550,ZZ1,825,WW2,1100,B,2475
Regular,02-02-18,655,531,1,No,Y,Y,N,LL,248,LL1,372,YY2,496,B,1116
Regular,02-02-18,540,513,2,No,L,W,N,YY,54,YY1,81,WW2,108,B,243
Regular,02-02-18,697,516,3,No,Z,X,L,MM,362,YY1,543,WW2,724,B,1629
Regular,02-02-18,584,483,0,No,Z,W,Y,LL,202,LL1,303,WW2,404,L,909
Regular,02-02-18,634,564,1,No,N,Z,Y,LL,140,MM1,210,YY2,280,L,630
Regular,02-02-18,578,584,2,No,M,Y,Y,ZZ,0,MM1,0,ZZ2,0,L,0
Regular,02-02-18,591,540,3,No,W,M,N,LL,102,WW1,153,LL2,204,L,459
Regular,02-02-18,636,542,0,No,O,N,W,WW,188,ZZ1,282,MM2,376,D,846
Regular,02-02-18,557,522,1,No,O,Y,Y,LL,70,ZZ1,105,ZZ2,140,D,315
Regular,02-02-18,529,407,2,No,L,Z,W,MM,244,WW1,366,ZZ2,488,D,1098
Regular,02-02-18,650,560,3,No,X,Z,M,YY,180,LL1,270,YY2,360,D,810
Regular,20-01-18,545,597,0,No,N,M,N,XX,0,LL1,0,WW2,0,B,0
Regular,20-01-18,578,430,1,No,Y,L,Y,WW,296,LL1,444,LL2,592,B,1332
Regular,20-01-18,529,574,2,Yes,Y,N,Z,XX,0,XX1,0,LL2,0,B,0
Regular,20-01-18,613,409,3,No,Z,L,M,MM,408,LL1,612,YY2,816,B,1836
Regular,20-01-18,549,540,0,No,M,X,W,LL,18,WW1,27,MM2,36,L,81
Regular,20-01-18,511,522,1,Yes,W,N,O,MM,0,XX1,0,YY2,0,L,0
Regular,20-01-18,519,573,2,Yes,W,W,W,MM,0,WW1,0,MM2,0,L,0
Regular,20-01-18,583,407,3,No,N,L,W,WW,352,YY1,528,LL2,704,L,1584
Regular,20-01-18,543,472,0,No,O,M,M,MM,142,YY1,213,XX2,284,D,639
Regular,20-01-18,623,417,1,No,M,N,O,WW,412,ZZ1,618,YY2,824,D,1854
Regular,20-01-18,631,521,2,No,Z,X,Z,MM,220,LL1,330,LL2,440,D,990
Regular,20-01-18,575,482,3,No,Y,Z,W,LL,186,XX1,279,YY2,372,D,837
Regular,01-05-17,689,563,0,No,Z,L,Z,MM,252,XX1,378,ZZ2,504,B,1134
Regular,01-05-17,507,487,1,No,O,L,W,ZZ,40,WW1,60,WW2,80,B,180
Regular,01-05-17,666,415,2,No,O,M,Z,ZZ,502,YY1,753,XX2,1004,B,2259
Regular,01-05-17,521,451,3,No,O,N,Z,WW,140,XX1,210,ZZ2,280,B,630
Regular,01-05-17,546,540,0,No,L,Z,X,LL,12,MM1,18,LL2,24,L,54
Regular,01-05-17,651,496,1,Yes,Y,N,N,LL,310,ZZ1,465,YY2,620,L,1395
Regular,01-05-17,516,596,2,Yes,L,W,W,YY,0,YY1,0,LL2,0,L,0
Regular,01-05-17,542,417,3,No,X,X,N,XX,250,LL1,375,MM2,500,L,1125
Regular,01-05-17,671,447,0,No,M,Z,L,LL,448,ZZ1,672,WW2,896,D,2016
Regular,01-05-17,700,574,1,No,W,Z,L,WW,252,WW1,378,LL2,504,D,1134
Regular,01-05-17,673,403,2,No,O,Z,Y,LL,540,ZZ1,810,YY2,1080,D,2430
Regular,01-05-17,520,581,3,No,Z,O,W,LL,0,LL1,0,LL2,0,D,0
Regular,16-08-17,609,589,0,No,Z,W,Y,ZZ,40,YY1,60,ZZ2,80,B,180
Regular,16-08-17,668,448,1,No,N,N,O,WW,440,ZZ1,660,LL2,880,B,1980
Regular,16-08-17,629,583,2,No,W,N,W,LL,92,WW1,138,ZZ2,184,B,414
Regular,16-08-17,506,489,3,No,O,L,L,XX,34,LL1,51,LL2,68,B,153
Regular,16-08-17,567,462,0,Yes,N,N,Y,MM,210,YY1,315,MM2,420,L,945
