Special_Occasion,Day,Month,Year,Mess_No,New_Menu,Food_Prepared_By1,Food_Prepared_By2,Food_Prepared_By3,Meal_1,Wastage_1,Meal_2,Wastage_2,Meal_3,Wastage_3,Type_Of_Meal,Total Wastage
Exam,29,10,2017,3,No,M,N,W,YY,0,XX1,0,ZZ2,0,B,0
Exam,29,10,2017,0,No,W,W,Y,ZZ,0,MM1,0,MM2,0,L,0
Exam,29,10,2017,1,No,W,O,Z,LL,46,WW1,69,WW2,92,L,207
Exam,29,10,2017,2,No,M,M,Z,LL,118,MM1,177,YY2,236,L,531
Exam,29,10,2017,3,No,L,M,Z,LL,516,ZZ1,774,YY2,1032,L,2322
Exam,29,10,2017,0,No,X,Y,Y,YY,250,MM1,375,XX2,500,D,1125
Exam,29,10,2017,1,No,L,L,X,XX,232,YY1,348,LL2,464,D,1044
Exam,29,10,2017,2,Yes,Z,N,Z,LL,510,XX1,765,ZZ2,1020,D,2295
Exam,29,10,2017,3,No,Z,X,M,XX,0,XX1,0,ZZ2,0,D,0
Regular,22,10,2017,0,No,L,X,W,WW,160,YY1,240,ZZ2,320,B,720
Regular,22,10,2017,1,No,X,O,O,XX,432,MM1,648,LL2,864,B,1944
Regular,22,10,2017,2,Yes,L,Z,L,WW,356,YY1,534,YY2,712,B,1602
Regular,22,10,2017,3,No,L,Y,Y,LL,252,MM1,378,WW2,504,B,1134
Regular,22,10,2017,0,No,Y,X,X,YY,116,LL1,174,XX2,232,L,522
Regular,22,10,2017,1,No,Z,W,W,XX,188,XX1,282,YY2,376,L,846
Regular,22,10,2017,2,Yes,N,O,L,XX,236,MM1,354,MM2,472,L,1062
Regular,22,10,2017,3,No,Y,Y,M,MM,196,WW1,294,YY2,392,L,882
Regular,22,10,2017,0,No,Z,X,O,MM,50,YY1,75,XX2,100,D,225
Regular,22,10,2017,1,No,O,M,W,XX,420,WW1,630,XX2,840,D,1890
Regular,22,10,2017,2,No,M,W,W,LL,302,MM1,453,WW2,604,D,1359
Regular,22,10,2017,3,No,Z,W,W,XX,468,XX1,702,YY2,936,D,2106
Regular,17,7,2017,0,No,Y,O,N,MM,48,ZZ1,72,YY2,96,B,216
Regular,17,7,2017,1,No,X,W,M,ZZ,202,ZZ1,303,ZZ2,404,B,909
Regular,17,7,2017,2,No,Z,W,X,MM,136,ZZ1,204,WW2,272,B,612
Regular,17,7,2017,3,No,W,X,W,XX,402,WW1,603,WW2,804,B,1809
Regular,17,7,2017,0,No,W,Z,X,MM,126,ZZ1,189,ZZ2,252,L,567
Regular,17,7,2017,1,No,L,O,N,WW,232,MM1,348,LL2,464,L,1044
Regular,17,7,2017,2,No,Y,L,Z,MM,166,MM1,249,MM2,332,L,747
Regular,17,7,2017,3,Yes,W,W,X,MM,514,LL1,771,ZZ2,1028,L,2313
Regular,17,7,2017,0,No,N,W,Y,LL,232,YY1,348,MM2,464,D,1044
Regular,17,7,2017,1,No,Z,O,O,XX,118,MM1,177,ZZ2,236,D,531
Regular,17,7,2017,2,No,X,M,O,MM,230,WW1,345,MM2,460,D,1035
Regular,17,7,2017,3,No,W,M,X,XX,224,XX1,336,YY2,448,D,1008
Regular,25,11,2017,0,No,O,L,M,YY,476,ZZ1,714,MM2,952,B,2142
Regular,25,11,2017,1,No,O,M,L,MM,0,XX1,0,XX2,0,B,0
Regular,25,11,2017,2,No,W,N,L,LL,186,LL1,279,MM2,372,B,837
Regular,25,11,2017,3,Yes,L,X,M,XX,0,WW1,0,ZZ2,0,B,0
Regular,25,11,2017,0,No,W,L,X,LL,294,MM1,441,ZZ2,588,L,1323
Regular,25,11,2017,1,No,M,Z,M,LL,0,WW1,0,MM2,0,L,0
Regular,25,11,2017,2,Yes,X,N,O,MM,172,MM1,258,ZZ2,344,L,774
Regular,25,11,2017,3,No,M,Z,O,YY,132,MM1,198,WW2,264,L,594
Regular,25,11,2017,0,No,N,N,L,ZZ,388,MM1,582,XX2,776,D,1746
Regular,25,11,2017,1,Yes,Z,W,W,YY,118,ZZ1,177,XX2,236,D,531
Regular,25,11,2017,2,No,L,M,O,WW,236,XX1,354,ZZ2,472,D,1062
Regular,25,11,2017,3,Yes,M,M,O,MM,448,MM1,672,MM2,896,D,2016
Regular,24,8,2017,0,No,Z,Y,Z,WW,24,ZZ1,36,WW2,48,B,108
Regular,24,8,2017,1,No,L,O,X,XX,128,LL1,192,YY2,256,B,576
Regular,24,8,2017,2,No,Y,Z,X,YY,256,MM1,384,MM2,512,B,1152
Regular,24,8,2017,3,No,X,N,Y,MM,70,ZZ1,105,LL2,140,B,315
Regular,24,8,2017,0,No,Z,O,Y,YY,152,WW1,228,LL2,304,L,684
Regular,24,8,2017,1,No,L,N,X,ZZ,264,ZZ1,396,LL2,528,L,1188
Regular,24,8,2017,2,No,Y,N,N,WW,250,YY1,375,YY2,500,L,1125
Regular,24,8,2017,3,No,Z,Y,Y,WW,156,XX1,234,ZZ2,312,L,702
Regular,24,8,2017,0,Yes,Z,X,N,LL,0,LL1,0,LL2,0,D,0
Regular,24,8,2017,1,No,Z,W,Z,LL,0,XX1,0,MM2,0,D,0
Regular,24,8,2017,2,No,N,Z,M,MM,54,XX1,81,WW2,108,D,243
Regular,24,8,2017,3,No,Y,W,O,MM,184,WW1,276,WW2,368,D,828
Regular,24,5,2017,0,No,L,W,L,LL,180,MM1,270,MM2,360,B,810
Regular,24,5,2017,1,No,M,N,O,XX,0,YY1,0,ZZ2,0,B,0
Regular,24,5,2017,2,No,M,X,Z,YY,128,LL1,192,LL2,256,B,576
Regular,24,5,2017,3,No,Y,N,Y,MM,278,YY1,417,XX2,556,B,1251
Regular,24,5,2017,0,No,M,X,W,XX,0,WW1,0,ZZ2,0,L,0
Regular,24,5,2017,1,No,X,L,W,MM,102,XX1,153,LL2,204,L,459
Regular,24,5,2017,2,No,Y,Y,Z,LL,302,YY1,453,YY2,604,L,1359
Regular,24,5,2017,3,Yes,O,L,X,YY,52,LL1,78,MM2,104,L,234
Regular,24,5,2017,0,No,L,W,Z,WW,428,LL1,642,MM2,856,D,1926
Regular,24,5,2017,1,Yes,N,O,N,XX,242,YY1,363,LL2,484,D,1089
Regular,24,5,2017,2,Yes,W,Z,Y,YY,332,YY1,498,XX2,664,D,1494
Regular,24,5,2017,3,No,N,Y,X,LL,0,YY1,0,ZZ2,0,D,0
Regular,15,10,2017,0,No,W,W,Z,ZZ,206,LL1,309,XX2,412,B,927
Regular,15,10,2017,1,No,O,O,L,ZZ,220,LL1,330,ZZ2,440,B,990
Regular,15,10,2017,2,No,W,X,Z,XX,438,XX1,657,WW2,876,B,1971
Regular,15,10,2017,3,No,O,Z,Y,ZZ,162,ZZ1,243,MM2,324,B,729
Regular,15,10,2017,0,No,N,X,W,MM,454,YY1,681,MM2,908,L,2043
Regular,15,10,2017,1,No,W,X,Y,ZZ,0,MM1,0,ZZ2,0,L,0
Regular,15,10,2017,2,No,X,Y,N,MM,388,ZZ1,582,MM2,776,L,1746
Regular,15,10,2017,3,No,X,X,X,WW,344,WW1,516,MM2,688,L,1548
Regular,15,10,2017,0,No,O,W,W,ZZ,0,XX1,0,XX2,0,D,0
Regular,15,10,2017,1,Yes,L,Z,Z,WW,0,WW1,0,XX2,0,D,0
Regular,15,10,2017,2,No,Y,Z,X,MM,76,XX1,114,MM2,152,D,342
Regular,15,10,2017,3,No,N,O,Y,MM,134,ZZ1,201,ZZ2,268,D,603
Regular,2,2,2018,0,No,X,Z,X,WW,550,ZZ1,825,WW2,1100,B,2475
Regular,2,2,2018,1,No,Y,Y,N,LL,248,LL1,372,YY2,496,B,1116
Regular,2,2,2018,2,No,L,W,N,YY,54,YY1,81,WW2,108,B,243
Regular,2,2,2018,3,No,Z,X,L,MM,362,YY1,543,WW2,724,B,1629
Regular,2,2,2018,0,No,Z,W,Y,LL,202,LL1,303,WW2,404,L,909
Regular,2,2,2018,1,No,N,Z,Y,LL,140,MM1,210,YY2,280,L,630
Regular,2,2,2018,2,No,M,Y,Y,ZZ,0,MM1,0,ZZ2,0,L,0
Regular,2,2,2018,3,No,W,M,N,LL,102,WW1,153,LL2,204,L,459
Regular,2,2,2018,0,No,O,N,W,WW,188,ZZ1,282,MM2,376,D,846
Regular,2,2,2018,1,No,O,Y,Y,LL,70,ZZ1,105,ZZ2,140,D,315
Regular,2,2,2018,2,No,L,Z,W,MM,244,WW1,366,ZZ2,488,D,1098
Regular,2,2,2018,3,No,X,Z,M,YY,180,LL1,270,YY2,360,D,810
Regular,20,1,2018,0,No,N,M,N,XX,0,LL1,0,WW2,0,B,0
Regular,20,1,2018,1,No,Y,L,Y,WW,296,LL1,444,LL2,592,B,1332
Regular,20,1,2018,2,Yes,Y,N,Z,XX,0,XX1,0,LL2,0,B,0
Regular,20,1,2018,3,No,Z,L,M,MM,408,LL1,612,YY2,816,B,1836
Regular,20,1,2018,0,No,M,X,W,LL,18,WW1,27,MM2,36,L,81
Regular,20,1,2018,1,Yes,W,N,O,MM,0,XX1,0,YY2,0,L,0
Regular,20,1,2018,2,Yes,W,W,W,MM,0,WW1,0,MM2,0,L,0
Regular,20,1,2018,3,No,N,L,W,WW,352,YY1,528,LL2,704,L,1584
Regular,20,1,2018,0,No,O,M,M,MM,142,YY1,213,XX2,284,D,639
Regular,20,1,2018,1,No,M,N,O,WW,412,ZZ1,618,YY2,824,D,1854
Regular,20,1,2018,2,No,Z,X,Z,MM,220,LL1,330,LL2,440,D,990
Regular,20,1,2018,3,No,Y,Z,W,LL,186,XX1,279,YY2,372,D,837
Regular,1,5,2017,0,No,Z,L,Z,MM,252,XX1,378,ZZ2,504,B,1134
Regular,1,5,2017,1,No,O,L,W,ZZ,40,WW1,60,WW2,80,B,180
Regular,1,5,2017,2,No,O,M,Z,ZZ,502,YY1,753,XX2,1004,B,2259
Regular,1,5,2017,3,No,O,N,Z,WW,140,XX1,210,ZZ2,280,B,630
Regular,1,5,2017,0,No,L,Z,X,LL,12,MM1,18,LL2,24,L,54
Regular,1,5,2017,1,Yes,Y,N,N,LL,310,ZZ1,465,YY2,620,L,1395
Regular,1,5,2017,2,Yes,L,W,W,YY,0,YY1,0,LL2,0,L,0
Regular,1,5,2017,3,No,X,X,N,XX,250,LL1,375,MM2,500,L,1125
Regular,1,5,2017,0,No,M,Z,L,LL,448,ZZ1,672,WW2,896,D,2016
Regular,1,5,2017,1,No,W,Z,L,WW,252,WW1,378,LL2,504,D,1134
Regular,1,5,2017,2,No,O,Z,Y,LL,540,ZZ1,810,YY2,1080,D,2430
Regular,1,5,2017,3,No,Z,O,W,LL,0,LL1,0,LL2,0,D,0
Regular,16,8,2017,0,No,Z,W,Y,ZZ,40,YY1,60,ZZ2,80,B,180
Regular,16,8,2017,1,No,N,N,O,WW,440,ZZ1,660,LL2,880,B,1980
Regular,16,8,2017,2,No,W,N,W,LL,92,WW1,138,ZZ2,184,B,414
Regular,16,8,2017,3,No,O,L,L,XX,34,LL1,51,LL2,68,B,153
Regular,16,8,2017,0,Yes,N,N,Y,MM,210,YY1,315,MM2,420,L,945
Regular,16,8,2017,1,No,W,M,Z,WW,0,YY1,0,LL2,0,L,0
Regular,16,8,2017,2,No,O,Z,X,YY,208,WW1,312,YY2,416,L,936
Regular,16,8,2017,3,No,Y,N,Y,YY,292,MM1,438,ZZ2,584,L,1314
Regular,16,8,2017,0,No,M,Y,W,YY,262,YY1,393,YY2,524,D,1179
Regular,16,8,2017,1,No,L,W,O,MM,0,YY1,0,MM2,0,D,0
Regular,16,8,2017,2,No,M,X,L,XX,28,XX1,42,MM2,56,D,126
Regular,16,8,2017,3,No,X,Z,X,MM,390,ZZ1,585,ZZ2,780,D,1755
Regular,1,12,2017,0,No,X,Y,X,ZZ,112,MM1,168,XX2,224,B,504
Regular,1,12,2017,1,No,O,N,M,WW,76,ZZ1,114,MM2,152,B,342
Regular,1,12,2017,2,No,Z,X,Y,LL,72,ZZ1,108,WW2,144,B,324
Regular,1,12,2017,3,No,N,Y,O,YY,0,ZZ1,0,ZZ2,0,B,0
Regular,1,12,2017,0,No,N,W,O,LL,0,MM1,0,WW2,0,L,0
Regular,1,12,2017,1,No,N,N,N,YY,0,ZZ1,0,ZZ2,0,L,0
Regular,1,12,2017,2,No,L,Z,L,XX,300,ZZ1,450,ZZ2,600,L,1350
Regular,1,12,2017,3,No,Y,O,X,ZZ,190,ZZ1,285,LL2,380,L,855
Regular,1,12,2017,0,Yes,X,Y,M,ZZ,46,MM1,69,ZZ2,92,D,207
Regular,1,12,2017,1,No,Y,L,X,MM,334,XX1,501,MM2,668,D,1503
Regular,1,12,2017,2,No,Z,L,O,YY,260,YY1,390,LL2,520,D,1170
Regular,1,12,2017,3,No,W,L,L,ZZ,52,LL1,78,MM2,104,D,234
Other-Holidays,4,7,2017,0,No,Z,O,M,WW,0,ZZ1,0,XX2,0,B,0
Other-Holidays,4,7,2017,1,Yes,O,Y,W,YY,212,XX1,318,XX2,424,B,954
Other-Holidays,4,7,2017,2,Yes,L,Y,N,XX,366,XX1,549,ZZ2,732,B,1647
Other-Holidays,4,7,2017,3,No,X,L,O,YY,144,MM1,216,XX2,288,B,648
Other-Holidays,4,7,2017,0,No,O,Z,X,ZZ,312,YY1,468,WW2,624,L,1404
Other-Holidays,4,7,2017,1,No,Z,N,M,YY,208,XX1,312,MM2,416,L,936
Other-Holidays,4,7,2017,2,No,O,N,L,XX,296,MM1,444,XX2,592,L,1332
Other-Holidays,4,7,2017,3,No,N,X,Y,WW,330,MM1,495,YY2,660,L,1485
Other-Holidays,4,7,2017,0,No,Y,Z,M,XX,362,LL1,543,YY2,724,D,1629
Other-Holidays,4,7,2017,1,No,W,Z,X,MM,120,YY1,180,MM2,240,D,540
Other-Holidays,4,7,2017,2,No,O,M,L,ZZ,310,MM1,465,LL2,620,D,1395
Other-Holidays,4,7,2017,3,No,L,O,W,XX,78,MM1,117,MM2,156,D,351
Fest,19,4,2017,0,No,O,M,L,WW,0,ZZ1,0,MM2,0,B,0
Fest,19,4,2017,1,No,Z,X,W,WW,212,WW1,318,WW2,424,B,954
Fest,19,4,2017,2,Yes,Y,X,N,ZZ,0,ZZ1,0,WW2,0,B,0
Fest,19,4,2017,3,No,M,M,M,WW,162,XX1,243,XX2,324,B,729
Fest,19,4,2017,0,No,L,O,L,WW,128,ZZ1,192,WW2,256,L,576
Fest,19,4,2017,1,No,W,O,M,MM,128,ZZ1,192,ZZ2,256,L,576
Fest,19,4,2017,2,No,Z,Z,W,LL,102,WW1,153,LL2,204,L,459
Fest,19,4,2017,3,No,X,W,W,YY,0,YY1,0,LL2,0,L,0
Fest,19,4,2017,0,No,Y,N,Y,YY,0,YY1,0,YY2,0,D,0
Fest,19,4,2017,1,Yes,L,W,Z,ZZ,92,ZZ1,138,LL2,184,D,414
Fest,19,4,2017,2,No,M,Y,X,XX,0,MM1,0,LL2,0,D,0
Fest,19,4,2017,3,No,Y,M,N,ZZ,28,MM1,42,LL2,56,D,126
Other-Holidays,4,4,2017,0,Yes,L,N,Y,YY,0,ZZ1,0,ZZ2,0,B,0
Other-Holidays,4,4,2017,1,Yes,M,W,N,ZZ,534,MM1,801,WW2,1068,B,2403
Other-Holidays,4,4,2017,2,No,M,Z,X,WW,234,LL1,351,ZZ2,468,B,1053
Other-Holidays,4,4,2017,3,No,Z,Z,M,LL,142,LL1,213,WW2,284,B,639
Other-Holidays,4,4,2017,0,No,O,L,N,ZZ,270,LL1,405,ZZ2,540,L,1215
Other-Holidays,4,4,2017,1,No,L,N,W,MM,158,WW1,237,MM2,316,L,711
Other-Holidays,4,4,2017,2,No,M,Y,L,LL,170,YY1,255,YY2,340,L,765
Other-Holidays,4,4,2017,3,No,X,N,M,LL,124,MM1,186,YY2,248,L,558
Other-Holidays,4,4,2017,0,No,Y,Y,Z,ZZ,278,YY1,417,ZZ2,556,D,1251
Other-Holidays,4,4,2017,1,Yes,L,Z,N,WW,576,WW1,864,XX2,1152,D,2592
Other-Holidays,4,4,2017,2,No,W,N,O,LL,104,LL1,156,WW2,208,D,468
Other-Holidays,4,4,2017,3,No,Y,Z,Y,YY,38,YY1,57,ZZ2,76,D,171
Regular,17,6,2017,0,Yes,Y,Z,W,XX,162,MM1,243,WW2,324,B,729
Regular,17,6,2017,1,No,W,M,Y,XX,248,XX1,372,ZZ2,496,B,1116
Regular,17,6,2017,2,No,X,Z,N,ZZ,152,WW1,228,MM2,304,B,684
Regular,17,6,2017,3,No,X,Z,Y,WW,0,XX1,0,XX2,0,B,0
Regular,17,6,2017,0,No,Y,L,X,ZZ,0,WW1,0,MM2,0,L,0
Regular,17,6,2017,1,No,O,Z,N,ZZ,238,MM1,357,LL2,476,L,1071
Regular,17,6,2017,2,No,O,N,W,LL,386,XX1,579,WW2,772,L,1737
Regular,17,6,2017,3,No,O,L,Y,YY,444,YY1,666,MM2,888,L,1998
Regular,17,6,2017,0,No,N,L,M,XX,234,ZZ1,351,XX2,468,D,1053
Regular,17,6,2017,1,No,M,N,L,WW,226,MM1,339,ZZ2,452,D,1017
Regular,17,6,2017,2,No,L,N,M,ZZ,562,XX1,843,LL2,1124,D,2529
Regular,17,6,2017,3,No,O,Z,W,XX,342,LL1,513,MM2,684,D,1539
Sem-Break,14,8,2017,0,No,N,O,N,XX,308,XX1,462,MM2,616,B,1386
Sem-Break,14,8,2017,1,No,W,X,Z,WW,378,MM1,567,MM2,756,B,1701
Sem-Break,14,8,2017,2,No,M,O,X,LL,302,LL1,453,YY2,604,B,1359
Sem-Break,14,8,2017,3,No,Z,N,W,ZZ,144,LL1,216,WW2,288,B,648
Sem-Break,14,8,2017,0,No,N,O,M,XX,0,ZZ1,0,XX2,0,L,0
Sem-Break,14,8,2017,1,No,O,Y,Z,YY,72,LL1,108,ZZ2,144,L,324
Sem-Break,14,8,2017,2,No,W,X,Y,MM,0,WW1,0,LL2,0,L,0
Sem-Break,14,8,2017,3,No,N,O,L,MM,404,MM1,606,LL2,808,L,1818
Sem-Break,14,8,2017,0,No,O,X,Z,XX,562,YY1,843,WW2,1124,D,2529
Sem-Break,14,8,2017,1,No,X,Y,O,ZZ,232,ZZ1,348,XX2,464,D,1044
Sem-Break,14,8,2017,2,No,N,W,M,YY,104,ZZ1,156,LL2,208,D,468
Sem-Break,14,8,2017,3,No,X,Y,O,LL,464,LL1,696,YY2,928,D,2088
Regular,6,10,2017,0,No,W,Z,Y,MM,344,XX1,516,LL2,688,B,1548
Regular,6,10,2017,1,Yes,X,O,Y,ZZ,428,MM1,642,MM2,856,B,1926
Regular,6,10,2017,2,No,X,X,Y,ZZ,238,LL1,357,LL2,476,B,1071
Regular,6,10,2017,3,No,L,Y,M,YY,0,XX1,0,ZZ2,0,B,0
Regular,6,10,2017,0,No,M,W,O,WW,210,YY1,315,MM2,420,L,945
Regular,6,10,2017,1,No,O,O,Y,WW,0,ZZ1,0,MM2,0,L,0
Regular,6,10,2017,2,No,N,M,O,LL,464,LL1,696,MM2,928,L,2088
Regular,6,10,2017,3,Yes,Y,M,X,LL,512,MM1,768,ZZ2,1024,L,2304
Regular,6,10,2017,0,No,X,M,Z,WW,336,LL1,504,LL2,672,D,1512
Regular,6,10,2017,1,No,W,L,N,MM,194,WW1,291,ZZ2,388,D,873
Regular,6,10,2017,2,No,M,O,Y,MM,372,XX1,558,XX2,744,D,1674
Regular,6,10,2017,3,No,W,L,Y,XX,422,ZZ1,633,XX2,844,D,1899
Sem-Break,3,4,2017,0,No,Z,Z,Y,WW,66,YY1,99,LL2,132,B,297
Sem-Break,3,4,2017,1,No,M,W,N,WW,98,LL1,147,LL2,196,B,441
Sem-Break,3,4,2017,2,Yes,N,O,Z,XX,224,YY1,336,XX2,448,B,1008
Sem-Break,3,4,2017,3,No,Y,X,X,MM,268,ZZ1,402,XX2,536,B,1206
Sem-Break,3,4,2017,0,No,Y,N,M,LL,24,LL1,36,ZZ2,48,L,108
Sem-Break,3,4,2017,1,No,O,M,Z,ZZ,408,LL1,612,WW2,816,L,1836
Sem-Break,3,4,2017,2,No,W,M,N,LL,0,XX1,0,XX2,0,L,0
Sem-Break,3,4,2017,3,No,W,L,W,YY,316,LL1,474,LL2,632,L,1422
Sem-Break,3,4,2017,0,No,L,M,Y,XX,348,LL1,522,WW2,696,D,1566
Sem-Break,3,4,2017,1,No,L,Y,L,MM,46,XX1,69,LL2,92,D,207
Sem-Break,3,4,2017,2,Yes,O,O,L,YY,174,MM1,261,XX2,348,D,783
Sem-Break,3,4,2017,3,No,Y,X,Z,YY,328,LL1,492,LL2,656,D,1476
Regular,22,3,2017,0,Yes,X,X,O,WW,96,WW1,144,ZZ2,192,B,432
Regular,22,3,2017,1,No,L,N,M,MM,386,LL1,579,YY2,772,B,1737
Regular,22,3,2017,2,Yes,O,O,L,YY,26,WW1,39,ZZ2,52,B,117
Regular,22,3,2017,3,No,W,N,Y,XX,206,WW1,309,WW2,412,B,927
Regular,22,3,2017,0,No,Z,L,N,YY,0,ZZ1,0,LL2,0,L,0
Regular,22,3,2017,1,Yes,M,Z,Z,MM,502,XX1,753,XX2,1004,L,2259
Regular,22,3,2017,2,No,W,N,L,MM,100,WW1,150,MM2,200,L,450
Regular,22,3,2017,3,No,W,Y,L,WW,356,ZZ1,534,LL2,712,L,1602
Regular,22,3,2017,0,No,O,X,Y,ZZ,426,ZZ1,639,XX2,852,D,1917
Regular,22,3,2017,1,No,Y,M,W,ZZ,126,XX1,189,XX2,252,D,567
Regular,22,3,2017,2,No,L,W,W,YY,282,WW1,423,MM2,564,D,1269
Regular,22,3,2017,3,No,Z,L,O,WW,440,WW1,660,LL2,880,D,1980
Regular,1,4,2017,0,No,X,N,X,XX,210,ZZ1,315,XX2,420,B,945
Regular,1,4,2017,1,No,Y,Z,Z,YY,542,LL1,813,WW2,1084,B,2439
Regular,1,4,2017,2,No,M,W,X,MM,14,LL1,21,MM2,28,B,63
Regular,1,4,2017,3,Yes,W,M,O,LL,56,YY1,84,YY2,112,B,252
Regular,1,4,2017,0,No,W,Y,Y,YY,0,WW1,0,YY2,0,L,0
Regular,1,4,2017,1,No,M,N,Z,MM,164,XX1,246,YY2,328,L,738
Regular,1,4,2017,2,No,O,O,O,YY,140,WW1,210,LL2,280,L,630
Regular,1,4,2017,3,No,L,N,L,YY,194,WW1,291,WW2,388,L,873
Regular,1,4,2017,0,No,Y,Z,N,MM,536,YY1,804,MM2,1072,D,2412
Regular,1,4,2017,1,No,M,L,Y,LL,176,MM1,264,YY2,352,D,792
Regular,1,4,2017,2,No,Z,Y,N,XX,172,MM1,258,MM2,344,D,774
Regular,1,4,2017,3,No,Z,W,Y,XX,300,YY1,450,ZZ2,600,D,1350
Fest,5,11,2017,0,No,Z,X,X,YY,236,LL1,354,YY2,472,B,1062
Fest,5,11,2017,1,No,M,X,N,ZZ,242,WW1,363,WW2,484,B,1089
Fest,5,11,2017,2,Yes,Z,Z,O,ZZ,364,XX1,546,LL2,728,B,1638
Fest,5,11,2017,3,Yes,N,M,M,MM,118,XX1,177,XX2,236,B,531
Fest,5,11,2017,0,No,W,X,M,MM,134,LL1,201,YY2,268,L,603
Fest,5,11,2017,1,No,W,N,W,YY,116,YY1,174,ZZ2,232,L,522
Fest,5,11,2017,2,No,Z,Y,W,WW,74,MM1,111,WW2,148,L,333
Fest,5,11,2017,3,No,O,Y,O,WW,326,LL1,489,YY2,652,L,1467
Fest,5,11,2017,0,Yes,N,M,X,ZZ,374,XX1,561,ZZ2,748,D,1683
Fest,5,11,2017,1,No,L,Y,M,YY,128,MM1,192,ZZ2,256,D,576
Fest,5,11,2017,2,No,M,N,M,YY,178,MM1,267,ZZ2,356,D,801
Fest,5,11,2017,3,No,O,Y,Y,XX,28,MM1,42,XX2,56,D,126
Regular,13,1,2018,0,No,O,Z,Z,MM,160,MM1,240,XX2,320,B,720
Regular,13,1,2018,1,No,L,Y,Y,MM,98,ZZ1,147,LL2,196,B,441
Regular,13,1,2018,2,No,W,L,W,ZZ,156,LL1,234,MM2,312,B,702
Regular,13,1,2018,3,No,N,O,O,YY,408,MM1,612,ZZ2,816,B,1836
Regular,13,1,2018,0,No,Y,W,W,LL,198,YY1,297,MM2,396,L,891
Regular,13,1,2018,1,No,O,X,W,WW,86,LL1,129,ZZ2,172,L,387
Regular,13,1,2018,2,No,Y,L,Y,YY,256,WW1,384,XX2,512,L,1152
Regular,13,1,2018,3,No,M,X,Y,WW,314,XX1,471,XX2,628,L,1413
Regular,13,1,2018,0,No,X,Y,O,WW,524,YY1,786,MM2,1048,D,2358
Regular,13,1,2018,1,No,N,N,X,MM,88,ZZ1,132,YY2,176,D,396
Regular,13,1,2018,2,No,X,M,Y,LL,288,WW1,432,WW2,576,D,1296
Regular,13,1,2018,3,No,O,M,Y,YY,424,MM1,636,XX2,848,D,1908
Regular,31,5,2017,0,No,Z,W,Z,WW,140,XX1,210,XX2,280,B,630
Regular,31,5,2017,1,No,Z,W,L,ZZ,204,WW1,306,LL2,408,B,918
Regular,31,5,2017,2,No,M,Z,M,MM,418,YY1,627,LL2,836,B,1881
Regular,31,5,2017,3,No,X,W,M,YY,28,XX1,42,ZZ2,56,B,126
Regular,31,5,2017,0,Yes,M,M,M,XX,424,ZZ1,636,XX2,848,L,1908
Regular,31,5,2017,1,No,N,O,Z,YY,234,XX1,351,MM2,468,L,1053
Regular,31,5,2017,2,No,Y,N,Z,YY,158,YY1,237,YY2,316,L,711
Regular,31,5,2017,3,Yes,Z,Z,X,YY,126,YY1,189,WW2,252,L,567
Regular,31,5,2017,0,No,W,N,O,WW,212,LL1,318,ZZ2,424,D,954
Regular,31,5,2017,1,Yes,Z,Y,L,LL,180,ZZ1,270,XX2,360,D,810
Regular,31,5,2017,2,No,O,M,Y,ZZ,0,WW1,0,MM2,0,D,0
Regular,31,5,2017,3,No,Y,Y,O,XX,192,XX1,288,YY2,384,D,864
Other-Holidays,2,12,2017,0,No,X,X,Z,WW,420,WW1,630,XX2,840,B,1890
Other-Holidays,2,12,2017,1,No,Z,X,M,ZZ,254,LL1,381,XX2,508,B,1143
Other-Holidays,2,12,2017,2,Yes,Z,L,X,ZZ,310,XX1,465,WW2,620,B,1395
Other-Holidays,2,12,2017,3,No,O,Y,N,LL,40,XX1,60,YY2,80,B,180
Other-Holidays,2,12,2017,0,No,O,W,O,WW,92,YY1,138,YY2,184,L,414
Other-Holidays,2,12,2017,1,No,Y,X,Y,MM,530,MM1,795,XX2,1060,L,2385
Other-Holidays,2,12,2017,2,Yes,M,L,M,XX,0,YY1,0,ZZ2,0,L,0
Other-Holidays,2,12,2017,3,No,Y,M,W,YY,94,YY1,141,ZZ2,188,L,423
Other-Holidays,2,12,2017,0,No,X,Z,Y,YY,286,XX1,429,ZZ2,572,D,1287
Other-Holidays,2,12,2017,1,Yes,O,Z,W,WW,522,YY1,783,WW2,1044,D,2349
Other-Holidays,2,12,2017,2,No,N,M,O,XX,254,LL1,381,WW2,508,D,1143
Other-Holidays,2,12,2017,3,No,W,X,L,WW,308,WW1,462,LL2,616,D,1386
Regular,4,6,2017,0,No,X,W,W,LL,92,YY1,138,ZZ2,184,B,414
Regular,4,6,2017,1,Yes,Z,W,M,MM,30,LL1,45,LL2,60,B,135
Regular,4,6,2017,2,No,Z,N,W,XX,46,XX1,69,XX2,92,B,207
Regular,4,6,2017,3,No,Y,Z,N,WW,380,ZZ1,570,WW2,760,B,1710
Regular,4,6,2017,0,No,M,O,Z,LL,426,ZZ1,639,MM2,852,L,1917
Regular,4,6,2017,1,Yes,Z,X,Z,YY,146,YY1,219,LL2,292,L,657
Regular,4,6,2017,2,No,Y,L,N,MM,114,YY1,171,ZZ2,228,L,513
Regular,4,6,2017,3,No,O,W,Z,LL,182,LL1,273,LL2,364,L,819
